webstandards,-0.0521842246591
jms,0.0351348528284
yahoo,0.197001611139
ssrs2005,-0.228080368975
jml,-0.0793483321711
thinkpad,0.462521888088
p4v,-0.0206468237022
wmplib,-0.0252766140562
addon,-0.215617141559
emacsw32,-0.0220480022943
shelve,-0.0383349096947
example,1.27953829524
uitableview,-0.39616764569
aspnetmvc,-0.0667363368049
droppable,-0.0324571733919
distributedlock,-0.0274902459646
rational-unified-process,-0.133647854887
smtp,-0.515322021169
clarion,0.384146022785
currency,-0.356790199769
space-efficiency,-0.0480835354885
pycxx,-0.0364611108449
organizer,-0.0300549379514
drawablegamecomponent,-0.0232890281349
research-resources,-0.109989222312
recommendation-system,-0.335094136615
absolute,-0.0473180762976
yui,-0.202555352295
video-game-consoles,-0.0984087751636
electrical-engineering,-0.259452169033
gaussian-distribution,-0.0223627281181
webstart,-0.270170875029
feature,-0.0557009686882
machine,-0.122909680056
methodology,-0.299604296356
playback,-0.0881672397387
actionscript,0.0799101891801
remote-access,-0.169784821678
yum,-0.146115885622
nhibernate,-0.61527838281
cellspacing,-0.0257290013443
winsock,-0.3132384796
mod-rails,-0.0790902645642
generator-expression,-0.0362160493608
abstraction,0.626658620555
parked-page,-0.0251210796048
win32exception,-0.0204913219633
beauty,-0.0354712160021
display-dpi,-0.0287948305115
late-binding,-0.0889074112042
typed,-0.0416306608808
programstructure,-0.0659571391834
webcrawler,-0.207417953768
omnicomplete,-0.0418591553742
diagram,-0.0406843049861
twpf,-0.0294043070038
innosetup,-0.0541414704721
iis-6,-0.0352316605037
constants,-0.0725318529115
statusstrip,-0.0239763995386
database-modeling,-0.0989130723879
dijit,-0.0470066362931
jlist,-0.114499027383
64bitvs32bit,-0.0497099512958
fxsave,-0.074416098104
alias,-0.29597808415
timers,-0.0411735846445
video-capture,0.0580710751331
lambda,-0.653697333469
point-of-sale,-0.0270667047998
wine,-0.178453631088
restriction,-0.126292399752
code-walkthrough,0.406066048771
feedback,0.375858683859
xlib,-0.153023253402
syndication-feed,-0.0451111349914
bootstrapper,0.382257878744
linpuslinuxlite,-0.0268732750975
html-table,-0.0805803760359
webtest,-0.100424676347
shift-reduce-conflict,-0.0265902141755
concurrency,-0.512808923556
validators,-0.0308375848956
backbutton,-0.0311482696284
filter-input,-0.0201277492698
uuid,-0.130780630817
ihttpmodule,-0.0363812215881
fix,-0.021736667166
loose-coupling,-0.0599564977172
dynamic-language-runtime,-0.360760051339
initializations,0.54377879021
hidden,-0.119058495021
system.io.directory,-0.0212307859733
variables,-0.967557827219
data-compression,-0.0447598843712
copying,-0.0993089007587
syste,-0.0264074063785
client-side,-0.198310103155
aesthetics,-0.159355976322
slicing,-0.0823907603355
sqlserver2000,-0.0542113420142
hyperterminal,-0.0206652262209
language-construct,0.526712802554
effects,-0.270705839908
sqlserver2005,-0.210168925341
interrupt,-0.194891638685
multidimensional,-0.173751796519
blink,-0.020726377639
perlsave,-0.0300297240557
sqlobject,-0.0324694805846
repaint,-0.0472947417105
scripting-language,0.475411372099
selenium-ide,-0.154733020871
codewarrior,-0.0865092643929
oracle-11g,-0.0269510931066
dumps,-0.0240505644205
panoramas,-0.0511320415345
xpathexpression,-0.0441057870737
businesscase,-0.0405899336335
timeout,-0.237987191262
debug,0.425359238367
google-analytics,-0.597727720211
online-research-resources,0.359305235699
pleasespellcheck,-0.0561588616875
mdi,-0.361876234076
financial,-0.133938093785
archetypes,-0.0454919374244
mdb,-0.138449166344
functional-programming,-0.0393950473356
mda,-0.155495671012
mdf,-0.0318304220914
spider,-0.430371104203
mdd,-0.0201287462114
solution,-0.300780973315
contracting,0.914715029808
passwords,0.0902251518221
reload,-0.117517326348
sqlconnectionpool,-0.0274279029853
sql-server-profiler,-0.0262341062973
controlpanel,-0.0970094556154
ie6-bug,-0.226215238455
overwrite,-0.0340607958852
getch,-0.0692389766943
eclipse-monkey,-0.0972064285409
trending,-0.0206478932795
log-analysis,-0.0936159247624
network-programing,-0.240064650449
dst,-0.0539471110446
sms,-0.122522659341
dss,-0.059198711635
mason,-0.0864917542056
dsn,-0.112394608112
dsl,-0.143967639959
sml,-0.522681547006
rc,-0.0598587974998
bit-field,-0.0265737434057
problem-solving,1.01676697618
size,-0.06420520802
datacontractserializer,-0.202765775145
smb,-0.154526222695
ado.net,-0.566849771075
naturallyspeaking,-0.0836723504833
build-process,-0.308751478464
castle-monorail,-0.237548546735
leopard,-0.0317970171098
identicon,-0.0403693302526
personal-preference,0.516014474189
java.rmi,-0.0215563076734
remote-desktop,0.219836452358
vistadb,-0.0320025879627
dependancies,-0.0311241778295
copy-on-write,-0.0279852670557
estimate,-0.026421597953
md5,0.182702532007
atg,0.360846378274
xargs,-0.047899581532
visualvm,-0.0307215159179
atl,-0.288837919881
javafx,0.580930958967
ati,0.559684258621
silicon,-0.0912087307822
ecma262,-0.0699004768528
tanslate,-0.0271872456532
r#,0.46232523645
systeminformation,-0.022424059236
bugtracker,-0.0859979565798
windows-mobile,-0.75351078023
delphi-2006,-0.149372667014
workingconditions,0.571984781737
urlhelper,-0.0261359590695
templating,-0.20977742585
production,0.349326059008
output-buffering,-0.0515934863322
mingw,-0.321230144817
formview,-0.0897878657876
customization,-0.327783422881
null-coalescing-operator,-0.027540107201
sqlbindparameter,-0.0245810466128
perlextract,-0.0600730952704
smartgwt,-0.0218721378316
computer-organization,-0.0644230774708
vhdl,-0.108499768781
service,-0.448440740672
made-my-head-asplode,-0.0300989677737
backup-stratigies,-0.034091245852
interbase,-0.068939488812
tango,-0.0658822216001
stack,-0.535304484202
wsdl2java,-0.0548682687079
sqlcmd,-0.0832424078723
sasl,-0.0307567679951
master,-0.0802633503766
somewhat-subjective,0.648664277415
listen,-0.0418403653135
decompiler,0.45498593516
windbg,-0.190226678654
exception-logging,-0.0375569550048
seq.unfold,-0.0316899268596
ink,-0.0300499820209
10g,-0.150514628855
task,0.500250128631
cdata,-0.197310637793
crawl,-0.0879620996115
zend-paginator,-0.0316365999556
dot-emacs,-0.170822307313
project-server,-0.0420578184479
dailybuilds,-0.116173518013
tree,-0.726022549663
project,1.15989987879
idle,-0.0769527838671
file-upload,-0.858320214574
treeview,-0.0685436849502
build-automation,-0.538938155858
behavior,0.167159704102
filemaker,-0.105208024616
runner,-0.0380360686722
ado-net-dataservices,-0.0811197622421
40-hour-week,-0.0988385527986
reading-source-code,0.595803921635
increment,-0.095548081431
alive,-0.0346816246218
cyrillic,-0.0302855235921
blazeds,0.87790476869
communication-protocol,-0.0381332448292
vga,-0.0496126142876
office-interop,-0.0680780739823
syncframework,-0.169495612235
specification-pattern,-0.0623504679561
startupfolder,-0.0319688479957
64bits,-0.0261947548384
pg-dump,-0.0527194631134
webdeploymentproject,-0.0610727602832
transactions,-1.05885909377
object,-1.14806833517
clistctrl,-0.162145150814
data-protection,-0.0530402641075
metrics,0.11295640629
simplify,-0.0291968788554
errors,-0.111595883054
peopleware,0.0657980412985
letter,-0.0500523500658
varargs,-0.1087152484
capturing-requirements,-0.0932266450088
asp.net-mvc,-1.01470512692
sqlexpress2005,-0.0432972796194
piracy-prevention,-0.0374977760292
geturl,-0.0313817844973
apache-wicket,0.592652447801
int-fiction,-0.0293664932253
emailing,-0.120424677906
kdelibs,-0.160530435006
tempdata,-0.0307139872712
vertices,-0.0639950941533
tech,0.911615462025
prevention,-0.0494156331232
json-decode,-0.0449525302938
caml,-0.217271620104
language-agnostic,-0.521917205478
method-chaining,-0.0775654140297
foreignkeys,-0.227297536485
signatures,-0.0278476529107
iphone-web,0.373829303472
presentation,0.382980587192
meetings,0.775910900537
mqseries,-0.163791291768
autoit,-0.102646532173
unmanaged,-0.298634516677
j-security-check,-0.0495516151695
mvc-framework,-0.0292261046909
gitignore,-0.0604002590044
playstation3,-0.124262452145
layout,-0.414170877098
xserver,-0.0663005948678
menu,-0.905309415193
career-development,2.54994094346
project-managment,-0.126971454143
process-thread,-0.0422493950384
user-agent,-0.0621193197744
assembly-resolution,-0.11837311302
theme,-0.100441925752
qwidget,-0.0495458034886
usenet,-0.060642761323
testdata,-0.066920690132
object-test-bench,-0.0275462970667
pylab,-0.0424305219505
strip,-0.153956893666
syntax-coloring,-0.0454566469751
nestedclasses,-0.0649339349917
shortest-path,-0.0241654177702
windowswebserver2008,-0.0336900608999
message-passing,-0.0706648616085
pass-by-reference,-0.162027682451
account,0.275193909146
celementtree,-0.0304251617035
scrollbar,-0.317358972462
sendmessage,-0.0494102703217
sqlncli,-0.0571203022112
net,-0.521295976206
xmlcomments,-0.0425550834397
textbooks,0.900692783452
syntaxtree,-0.0487928966231
patch,-0.635336196161
ankhsvn,0.360185783588
zabbix,-0.0692424017223
fault-tolerance,-0.123600961125
setup,-0.987291809816
modelbinders,-0.102535389254
programmatic,-0.0656050479288
data-entry,-0.0743350718288
branding,-0.0418967263673
simd,-0.0577244947043
defensive-programming,-0.160075505583
radius,-0.0374553654682
fail,-0.0280800258352
ctrl-alt-del,-0.030184119386
applicationsettings,-0.0338137591857
foss,0.697591256643
hammer,-0.021175077068
listvew,-0.0211739772029
best,0.734567610609
findstr,-0.0319185560514
irq,-0.0341670086167
delphi,-0.680007374162
stackoverflowexception,-0.0773326333784
wikipedia,0.0993608171909
applet,-0.339714416606
theorem-proving,-0.0468865722947
copyleft,0.113637130854
class-design,-0.41975051397
frontcontroller,-0.0541756852489
conceptual,0.374746089823
spring-integration,-0.0412300437032
irb,-0.0361891823686
irc,0.164805878736
side,-0.07517421916
metabase,-0.0636338400358
commons-httpclient,-0.0893653989528
parallels,-0.0738095360337
extend,-0.0765142298414
matlabobject,-0.0293824924574
terminalservices,-0.301491154432
ipconfig,-0.0855267062915
wcf-security,-0.0995972241415
microsoft-sql-server-2005,-0.032314780714
multipartform-data,-0.0890071528805
jquery-validate,-0.145345241978
sunspot,-0.0284885471937
mcafee,-0.0287785270819
gnu-make,-0.135475986708
wtf,0.594357790469
opengl-es,-0.532549457945
carbon,-0.214882359036
rtti,0.0358386824728
wtl,-0.140602740823
roller,-0.0400208011784
topology,-0.0998134778293
sd-card,-0.0602540604651
static-class,-0.0237558510755
command.com,-0.0302956062001
country,0.384244679734
adapter,-0.0823375499543
obfuscator,0.48953774969
syntax-highlighting,-0.697393477273
logic,-0.407088946082
pita,-0.0624005356169
global-variables,-0.276669262947
login,-0.587026597906
workarounds,-0.0310780220361
multiple-definition-error,-0.0203686447877
gwt-ext,-0.150448545508
and,0.251588733529
innerhtml,-0.0698479503367
development-process,0.420984441005
kohana,0.417284964222
blending,-0.0632983422702
autoupdate,-0.0630863548824
diff,0.612870430615
inode,-0.141698193279
webcron,-0.105565682077
axapta,-0.280060829986
billing,-0.170282740656
servercontrols,-0.107832984457
union,-0.250051264973
c++cli,-0.0463255703659
twain,-0.071758471962
extraction,-0.0772011020785
visualstudio2005,-0.0498432722098
dreamweaver,0.194237027252
password-storage,-0.101648783534
tutorials,1.95028917669
newbiequestions,-0.0297576633786
occasionallyconnected,-0.0675946300781
partial-classes,-0.146824527593
external-process,-0.0454475228828
life,0.266516516572
vimdiff,-0.0654524949636
worker,-0.045899742597
telnet,-0.377957943101
primitive-types,-0.0255604340906
lift,-0.0350901681925
web-hosting,1.22593382031
child,-0.0605938633014
data-files,-0.0293809366309
osx-leopard,-0.496462140701
datatable,-0.388480731599
commerce,-0.250070085005
documentum6.5,-0.0295519625111
decisiontrees,-0.034814108598
nighbours,-0.0330643789728
mediaplayer,-0.0288169582927
ejb2,-0.0278923893986
visualstudioteamsuite,-0.0321122435024
eml,0.54989741281
physical-computing,0.388280978754
flooding,-0.0295103166233
visual-studio-2010,0.529725707362
data-structures,-0.622999918368
expat,0.276197633396
toolkit,-0.341961840518
player,0.25318705625
libxml,-0.0755624470265
xcodebuild,-0.0384896017242
ognl,-0.0528350737091
accesscontrolservice,-0.0282092117193
feed,0.386916426773
demeter,-0.0305328036295
cumulative,-0.0646567211375
linq-to-nhibernate,-0.109330320259
directed-graph,-0.0769678387839
split,-0.281475028841
dynamic-compilation,-0.0407662707104
big,-0.0650622717032
acegi,-0.144429065611
codename,-0.0694661161814
dht,-0.13135568227
design-decisions,-0.126910905241
jama,-0.0396025134664
templates,-0.260088563904
nbehave,-0.0559894045972
data-center,0.317806535395
filenames,-0.403317052893
gotomypc,-0.0413459477739
ownership,-0.0213455619061
system.configuration,-0.0579258587191
ternary-operator,0.975405793
acoustics,-0.0405918297888
symbianc++,-0.0402182675451
cross-threading,-0.0930937000872
lock-free,-0.0356070264017
httpauthentication,-0.0263629136517
academic,-0.105950915737
academia,0.0582658343285
curve-fitting,-0.0493961676213
simulated,-0.0305655855231
gzip,-0.167583862525
settimeout,-0.0738140536843
corporate,-0.248929511587
criticism,-0.0637814734741
dependency-properties,-0.0597981692386
throttling,-0.0934608773976
ideas,-0.260944265492
commandprompt,-0.112895646581
visualworks,-0.0585588639735
tilde,-0.0630634129422
kdiff3,-0.0763939596668
garbage-collection,-1.05547869735
cppunit,-0.084416572627
lasso,-0.026353316215
noscript,0.448519976241
ms-access-2007,-0.199602204471
xmlhttprequest,-0.515992239405
gamma-distribution,-0.0874962995822
ms-access-2003,-0.0472834124212
ctrl-alt-end,-0.030184119386
mygeneration,-0.0309894736408
fortran,-0.430509538787
animation,-0.386385017692
collections,-1.03467163249
wcf-proxy,-0.0834421759416
programmers-notepad,-0.0471155742531
bnf,-0.197198429465
common-files,-0.0266377023321
elevation,-0.0907613318201
easymock,-0.107114660804
ask-joel,0.411059153911
wcf,-1.48727929277
textwrap,-0.0249111922089
file-formats,-0.103110389163
find-and-replace,-0.0437858388384
documentum,-0.109153866551
shadow,-0.0597140005943
unique,-0.358843374111
ctime,-0.0312376383642
hwnd,-0.0950894309813
dynamic-links,-0.0626917789926
seaside,0.246010645168
alice,0.44610059824
stubing,-0.0256252970888
steps,-0.0512532540261
app-store,0.170903418639
winpcap,-0.0210918551578
memory-leaks,0.0528973801641
surf,-0.0794622318182
cisvc,0.453784564783
ole,-0.258926951968
people,0.433252546559
spring-framework,-0.0570723721918
digraphs,-0.0223028508078
animate,-0.0243981477226
onchange,-0.0719516651833
absolute-value,-0.0233293637034
internet-explorer-8,0.896165673526
consensus,-0.0347332784848
.asp,-0.0413207665064
math.sqrt,-0.0321055805399
fop,-0.188640005414
online-community,-0.0312776568361
for,-0.191555009054
applescript,-0.548090675824
speed-up,-0.119415904776
subclass,-0.187673985198
nflapi,-0.0310336452783
uml,0.0673909568751
umn,-0.02866745954
software-security,-0.0328517422138
programming-styles,-0.0863809517814
tag-clouds,-0.02668271025
double-quote,-0.0250403522676
subfolder,-0.0356813303697
foreign-keys,-0.401972478246
asp.net-1.1,-0.200261572799
o,-0.0387902956584
datacollection,-0.0214495401475
wordpress-plugin,-0.182757341728
javascripts,-0.0315723353767
circular-buffer,-0.0720545253247
ruby-cocoa,-0.0214131759546
match,-0.0447834941184
soa,0.477961970324
consulting,1.18987041306
dnn,-0.0581386790997
custompaging,-0.0486563173924
error-logging,0.218483445774
mba,0.412917033599
mocha,-0.0387931538612
sos,-0.0210074491021
magazines,-0.0682406482436
false-positive,-0.0516337351358
wrap,-0.167589975785
direct3d,-0.686625353864
reducing,-0.0498367122871
msp430,-0.0268818373909
trackbar,-0.0213992357617
file-format,-0.414226120991
combinatorics,-0.0871384802216
support,-0.0357599466371
code-generation,-0.13727981943
width,-0.178021051909
alphabetized,-0.0463085360452
wordpress,0.268336762168
step-by-step,-0.0804925536772
call,-0.0263380988058
launching,-0.0227869811461
mptt,-0.0264423533212
eclipse-pde,-0.435373738237
failing-tests,-0.0530221522753
sql-loader,-0.0901361482424
paypal,-0.174950867657
oneliner,-0.0281666019073
notifications,-0.363924789757
pagerank,0.336660758195
facebook-connect,-0.241888936013
eclipse-pdt,-0.260871609903
corflags,-0.0341001732672
delegation,-0.12588294049
amazon-simpledb,-0.227786259635
genealogy,0.550651280933
arrays,-0.817662469362
winmobile,-0.0684450237815
microsoftextensibilityfr,-0.0273377548976
devices,-0.154937685781
access-vba,0.0978467740455
slimbox,-0.0343773829549
panels,-0.0978020158935
powershell,-0.847022840494
youtube-api,-0.0537417093192
passenger,-0.222697561799
sql-order-by,-0.124992736251
bestpractice,0.265705891472
tournament,-0.0374244343002
ddos,-0.0487553750222
timezone,-0.737166301626
dojox,-0.168982772184
sizeof,-0.109502490393
triangles,-0.0526143527175
permgen,-0.0483904082114
swf-compiler,-0.0371555213532
uipickerview,-0.0971847755523
actor,-0.0741620674991
virtualquery,-0.0229777077097
composite,-0.230203103208
packet-capture,-0.0859291372153
role,-0.0590017737879
live-cd,-0.0294178124302
developers,0.74663329952
modularisation,-0.0424452777079
models,-0.148968585678
open-source-contributor,-0.074280400459
center,0.129976142759
asterisk,-0.227205950346
geneva-framework,-0.087577898842
intent,-0.0303056535668
variable,-0.105397846683
latec,-0.0637150763595
background-image,-0.0748416310713
computer-forensics,-0.0723399994026
quartz-scheduler,-0.0362980412682
contacts,-0.128110138883
time,-0.329220176119
push,-0.10347839876
webbrowser,0.552901058857
sniffer,-0.0478442081744
codeblocks,-0.482158085967
debate,0.160702475907
svnbridge,-0.0240875754334
newbie,0.542821064869
tinyxml,-0.0628020429708
uicomponents,-0.0525368927557
surrogate-key,-0.0428451785535
oss,0.787841299634
fsm,-0.158905308784
lambda-calculus,0.197553789447
osi,-0.100438141146
throw-away,-0.026217802044
cgiapp,-0.0326759790063
hsql,-0.102858025836
ugliness-of-code,0.547178871971
activestate,-0.042800801842
millisecond,-0.0690791531833
iis7.5,-0.02532532853
jmf,-0.302950871671
freelance,0.648802994257
ooad,-0.171649106556
vcard,0.529040234581
recurrence,-0.234740823864
nativelibrary,-0.0252099761526
jtextarea,-0.0436707525181
pivottable,-0.0250920034301
downloading,-0.0903977503011
qvariant,-0.121883863055
nested-datalist,-0.0201600803543
printdocument,-0.0257378500697
programmatically,-0.180485739047
choice,-0.527873704338
computer-vision,-0.106960716384
mod-dav-svn,-0.0690529293998
switch-statement,0.685830347004
mergefield,-0.0264438658272
minute,-0.0314497299317
cgi-bin,-0.0348359069639
forgot-password,-0.0415512937188
solver,-0.0548553240806
tex,-0.249284706995
spaces,-0.117563775706
datamart,-0.0225882152771
enterprise-portal,-0.0305947163284
team,1.79488121795
mindmapping,1.38223825815
speculation,-0.028044099761
multiprocessing,-0.090185669784
netfilter,-0.0723151597185
ofbiz,-0.0930702518354
softwareengineering,0.534521427772
telerik,-0.327653334262
multi-agent,-0.0312323685805
cluster-analysis,-0.522282687432
prediction,-0.0306560175185
sign,-0.0423098310081
getmodulefilename,-0.0289519227071
django-queryset,-0.0485260886575
windows-installer,-0.83312150598
ie-hack,-0.0872740171546
boost-test,-0.0278357488926
current,-0.110141713533
zendframework,0.165486477264
export-to-excel,-0.119819856069
cdialog,-0.0650744045479
boost,-0.825397387351
meld,-0.0737131810607
gtk,-0.849542027734
mergesort,-0.0391118359814
vs2008,-0.656581035819
vs2005,-0.930107672004
solution-deployment,-0.0202717171035
concepts,-0.0872661434144
interviewquestion,-0.0295757558066
phpmyid,-0.0216337826477
vs2003,0.330784631815
agreement,-0.0382851488141
regressiontesting,-0.027690643715
langages,-0.0312376383642
fileparsing,-0.0265775877919
address,-0.309494831218
alone,-0.0864603158316
windows-7,0.514165924009
cf8,-0.0391527484836
ref,-0.0680838739216
ab-testing,0.597676852661
vb.net,-0.564471952063
data-execution-prevention,-0.0373003866244
queue,0.152797683831
search-engine-optimizati,-0.0766200083886
groupstyle,-0.031003382374
studies,0.0560218734072
ipc,-0.695639922269
rubyonrailis,-0.0322598349159
code-sample,-0.0676028535796
richtexbox,-0.0230015660286
jeditable,-0.035123296964
ipn,0.520159828342
businessobjects,-0.0898594666039
.aspx,-0.0731916924227
console2,-0.0383509314736
bookmarks,0.606778771538
intellij-idea,0.348647628838
language-enhancement,0.546572183521
deiffer,-0.0494029541368
callstack,-0.271437803826
carbide,-0.0851398526759
open-question,-0.0603158628903
working,-0.0307756445776
krypton-toolkit,-0.0337402843072
wicket,-0.21656380268
crowdsourcing,0.472395117466
sqlcompact,-0.0477539637276
programming-conferences,-0.0430848082114
httpwebrequest,-0.701231458017
scope,-0.134060720823
strdup,-0.042460961012
non-greedy,-0.0416457561309
theoretical,-0.0283862777854
windows-media-encoder,-0.0246380580029
tframe,-0.0433867663161
type-deduction,-0.0413357471435
ctags,-0.28275175003
visual,-0.339089500671
type-library,-0.0532878204392
cardinality,-0.045661659322
siebel,-0.0580693517823
modrewrite,-0.0481092840958
software-processes,-0.0675602044013
lowercase,-0.07533020724
associative-array,-0.244141037122
windowsxp,0.27627710455
titanium,-0.0306193717627
web-safe-fonts,-0.0310777327836
descriptor,-0.0272979863992
ninject,-0.150541723621
printing,0.199280637747
values,-0.0532104024762
text-mining,-0.0463851922893
use-case,-0.415859106977
fibonacci,-0.190888960234
rfc3339,-0.0322676331117
war-stories,0.445665881373
cursors,-0.373772919515
terms-of-use,0.258588464245
isolated-storage,-0.0637527089222
locks,-0.0801544652989
logrotate,-0.0655074576586
uiimagepickercontroller,-0.0419605499223
creating-generic-class-l,-0.0724884253981
asdoc,-0.0257277609341
datetime-operation,-0.0854125820034
chroot,-0.11367462928
monitoring,0.490726333395
custom-protocol,-0.0842070656656
javascrip,-0.0562399245204
fpu,-0.0555496783503
fps,1.02367270991
optimal,-0.0575628952322
xhtml,0.061766790707
parameter,-0.0312774339874
cfdocument,-0.0230395685023
delphi.net,0.411175647217
explorer,-0.582609561236
boost-signals,-0.0203207387725
applications,1.0419301848
ioctl,-0.0360289073175
echo2,-0.0286842155833
date,-0.885157255159
actionmailer,-0.0629601735063
data,-0.164807231903
0.net,-0.0240111000742
sdlc-practices,-0.0489867892917
natural,-0.0701657317192
google-apps,-0.118250321786
selectnodes,-0.0360867576091
ssl,-0.0670513751251
cfml,-0.0649133630806
html-lists,-0.0606785188402
stdio,-0.133895268712
stdin,-0.264563076877
sso,-0.385864870573
tab-delimited,-0.0773695854798
type-systems,-0.123295432765
sandbox,0.245800658098
sh,-0.0967408426117
int64,-0.0259732788638
lvalue,-0.0271243604203
definitions,0.512647036057
travel,-0.0902343694581
reltag,-0.0206134606491
tty,-0.0402274705867
symbol-tables,-0.0483673419422
webpage,-0.225339421901
power-management,-0.0285486298743
proguard,-0.110934474752
hiring,0.845558448445
custommodule,-0.023096178219
ttl,-0.07788496866
datestamp,-0.0215951853155
proxool,-0.0225602494263
line-breaks,-0.133540509216
.net3.5sp1,-0.0297232191279
type-theory,-0.112324990911
accordion,-0.213974549782
htacccess,-0.0414013890881
blender3d,-0.0634863109544
asp.net-membership,-0.73259484349
asp.netmvc,0.483732589802
bit-twiddling,-0.0716919294578
jit,-0.328695336873
yui-grids,-0.0365488445222
cache-control,-0.0272314507375
style,-0.219551830896
everyday-problems,0.903382614526
credit-card,-0.325434302601
chaining,-0.0295289194932
constantcontact,-0.0218058990696
standards-compliance,-0.355136472575
stringbuilder,-0.221426796868
significance,-0.0940173420101
mechanize,-0.107503127428
records,-0.176458205145
sorted,-0.0209251774225
webresource.axd,-0.119990223863
test-harness,-0.0255388089605
css-framework,-0.0625793441685
data-integrity,-0.0216943036672
revert,-0.05057077511
sound-api,-0.0853882967191
win32,0.808605215829
lwuit,-0.0237700741401
date-format,-0.0475751090638
verbosity,0.484635976129
troubleshooting,-0.062339084319
turtle,0.382279523264
edify,-0.0275749971223
gaming,-0.0525061577837
png-hack,-0.023817256905
gzipstream,-0.028433388574
dialogresult,-0.0282823559314
suvivalguide,-0.0315359751737
c++,-0.457863589189
compiz,-0.0354299870187
topic-maps,-0.0927429962555
splitdaterange,-0.031003382374
sqlmembershipprovider,-0.114450846132
troll,0.557511954255
canvas,-0.191724258523
container,-0.0881371205586
jqey,-0.0296681146344
dragon-book,-0.0630218843754
rounding,-0.357919958328
security-testing,-0.0261676553164
server-side-includes,-0.0742944753219
bll,-0.0726994589878
onpaint,-0.0891115665706
void,-0.163247987505
internet,0.65161395202
formula,-0.200263067651
hci,-0.587688687508
clustering,0.380619287288
hibernate,-0.578613230345
selectnone,-0.0312477102782
spot-the-bug,-0.0747251706587
procmail,0.439378967192
geometry-slice,-0.0710814928483
mime,-0.485365739247
smartassembly,-0.0738466951661
postsharp,-0.116052663504
soundcard,-0.0358445559335
user-input,-0.0402268277955
training,0.623566174238
spam,0.204153684756
ocaml,-0.309919086089
formsauthentication,-0.16721068438
routes,-0.311207043021
router,0.352144714822
saving,-0.0622974987816
domain-model,-0.0503462696441
